mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_imputation__params,param_feature_selection__threshold,param_feature_selection__strategy,param_feature_extraction__params,param_feature_extraction__n_lags,param_classifier__base_estimator__n_estimators,param_classifier__base_estimator__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
39.051895189285275,8.642707407056738,1.5276928901672364,0.08009009424952368,"('interpolate', ('polynomial', 2))",0.9,correlation,"('pycatch22', {})",5,200,7,"{'imputation__params': ('interpolate', ('polynomial', 2)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 7}",0.6039490423034886,0.5930842911877394,0.6764956355120291,0.6380486665974888,0.617713948787062,0.6258583168775615,0.02943883988426009,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32.912392139434814,19.141923739752297,1.3444149494171143,0.12682636538797343,"('interpolate', ('polynomial', 3))",0.95,correlation,"('pycatch22', {})",3,100,9,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 9}",0.5524708581349207,0.7087446755199198,0.6614599686028257,0.6203613581697154,0.6361128771946984,0.635829947524416,0.051306043754720726,3,1.0,1.0,0.9999931625684811,0.999945929766629,0.9989126274998683,0.9997703439669957,0.00042933432827409114
115.17900381088256,16.53456618573217,1.5591196537017822,0.07335804249623759,"('interpolate', 'linear')",0.85,correlation,"('pycatch22', {})",5,500,7,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 500, 'classifier__base_estimator__max_depth': 7}",0.5942914479224526,0.5694444444444444,0.7135228159818323,0.5995641797239805,0.6130811994609164,0.6179808175067253,0.049816499311320865,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.859328889846802,3.9090605924800506,1.847862148284912,0.15938997456882392,"('interpolate', ('polynomial', 3))",0.9,correlation,"('pycatch22', {})",8,100,3,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",0.6492311276794036,0.5237760513010236,0.5852903225806452,0.6706225680933853,0.5581682862300028,0.5974176711768922,0.055053185535294785,12,0.9999594608290261,0.9961220759639218,0.9917313280805297,0.9809839000733096,0.9618728062844728,0.986133914246252,0.013692071866284933
15.131857013702392,2.9934812112113156,1.6229164123535156,0.18738533161245507,"('ffill', None)",0.95,correlation,"('pycatch22', {})",5,50,5,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",0.5519162889036211,0.6664272030651341,0.6702416436022993,0.6842637750337243,0.6351499326145552,0.6415997686438668,0.04762709914625219,1,0.999983563445102,0.9951573901784413,0.9901328026737685,0.990254880825635,0.9800509806084579,0.9911159235462808,0.006619809262328581
21.196371364593507,2.5549901055250612,1.5144273281097411,0.09913015020269748,"('interpolate', 'linear')",0.85,correlation,"('pycatch22', {})",5,50,11,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 11}",0.5464782928096612,0.5967337164750958,0.6800439997161308,0.6501504617619591,0.6656944912398922,0.6278201924005479,0.04948394306717661,5,1.0,1.0,1.0,0.999942688735912,0.999216642634077,0.9998318662739978,0.0003084116063446155
26.46570281982422,4.136995463589038,1.5647979259490967,0.06967868836959693,"('interpolate', ('spline', 2))",0.99,correlation,"('pycatch22', {})",5,200,5,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.99, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 5}",0.556628621597893,0.623007662835249,0.6586473635653963,0.6508379163640137,0.6216728436657681,0.622158881605664,0.03591397496668151,8,1.0,1.0,1.0,0.999997795720612,0.999826650172168,0.999964889178556,6.912477521792739e-05
41.338763046264646,9.600692589415317,1.810497808456421,0.15094473155211965,"('interpolate', ('polynomial', 3))",0.85,correlation,"('pycatch22', {})",8,200,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 7}",0.6400512581547064,0.5305216426193119,0.5721759530791789,0.6483138780804151,0.540031649481987,0.5862188762831199,0.04936873511781785,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21.471682167053224,8.048650622682064,1.5668102741241454,0.11861861149525274,"('interpolate', ('polynomial', 3))",0.85,pca,"('pycatch22', {})",5,100,11,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'pca', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 11}",0.48294243070362475,0.566772030651341,0.5258764459584132,0.5723254124727611,0.6054582210242587,0.5506749081620796,0.04226517547064791,15,0.9794953977646286,0.9672421776523954,0.9665090040882045,0.9561127973848429,0.9463771199239361,0.9631472993628016,0.01118975017337609
14.720234966278076,3.3032755768929936,1.560801887512207,0.05724331943102837,"('interpolate', 'linear')",0.95,correlation,"('pycatch22', {})",5,50,5,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'correlation', 'feature_extraction__params': ('pycatch22', {}), 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 5}",0.5519162889036211,0.6664272030651341,0.6702416436022993,0.6842637750337243,0.6351499326145552,0.6415997686438668,0.04762709914625219,1,0.999983563445102,0.9951573901784413,0.9901328026737685,0.990254880825635,0.9800509806084579,0.9911159235462808,0.006619809262328581
