mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_imputation__params,param_feature_selection__threshold,param_feature_selection__strategy,param_feature_extraction__n_lags,param_classifier__base_estimator__n_estimators,param_classifier__base_estimator__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
188.37018165588378,87.45364115684626,61.27620878219604,2.137276128480861,"('ffill', None)",0.9,pca,3,200,3,"{'imputation__params': ('ffill', None), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 3}",0.4882424975198413,0.4873548818174225,,,,,,1,0.9597313526281339,0.9283695047301057,0.9114561165098332,0.8974253879056475,0.8764440054723825,0.9146852734492207,0.02823874329758482
144.12667961120604,67.17780846094948,47.760490798950194,0.9605928386147786,"('interpolate', ('spline', 3))",0.9,correlation,8,200,9,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'correlation', 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 9}",0.5585973904939422,0.5515476630903934,,,,,,1,0.9999087868653086,0.9999755934850876,0.9999800273625133,0.99997462358315,0.9999732575630955,0.9999624577718311,2.6931194339829528e-05
168.775225687027,78.98417440795885,53.8472297668457,1.262815987761322,"('interpolate', ('polynomial', 3))",0.85,correlation,5,200,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 7}",0.5663668452455609,0.5957471264367815,,,,,,1,0.9997041420118343,0.9998949588839059,0.9999202829659462,0.9999184416626439,0.9998680177447187,0.9998611686538098,8.07722172861183e-05
167.39256100654603,76.79242480469313,55.131448698043826,0.765218755516829,"('interpolate', ('polynomial', 3))",0.9,pca,5,200,9,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 9}",0.48487753310279336,0.5278448275862069,,,,,,1,0.9876479289940827,0.9736732663928452,0.9734886732920379,0.9671314389756273,0.9611509246637406,0.9726184464636667,0.008824586022624176
166.26434893608092,77.24496206169857,54.85161304473877,1.6313385716060083,"('interpolate', 'linear')",0.9,pca,5,100,3,"{'imputation__params': ('interpolate', 'linear'), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'pca', 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 100, 'classifier__base_estimator__max_depth': 3}",0.4867947178871548,0.5194252873563219,,,,,,1,0.9418474687705456,0.8969653835930065,0.8815818221542495,0.8544889047597005,0.841724712593865,0.8833216583742735,0.03514564647211401
167.6399344444275,79.09269150400642,55.26426782608032,1.683001487011643,"('interpolate', ('spline', 3))",0.9,correlation,5,50,7,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.9, 'feature_selection__strategy': 'correlation', 'feature_extraction__n_lags': 5, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",0.6037071545035925,0.5770689655172413,,,,,,1,0.99965483234714,0.9991275156275456,0.9981359992284178,0.9956729995613484,0.9908607212928746,0.9966904136114654,0.0032198573363412474
192.56720299720763,89.01561425221249,63.149715948104856,1.9782833205341133,"('interpolate', ('spline', 2))",0.95,pca,3,200,3,"{'imputation__params': ('interpolate', ('spline', 2)), 'feature_selection__threshold': 0.95, 'feature_selection__strategy': 'pca', 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 3}",0.4882424975198413,0.4873548818174225,,,,,,1,0.9597313526281339,0.9283695047301057,0.9114561165098332,0.8974253879056475,0.8764440054723825,0.9146852734492207,0.02823874329758482
194.89508833885193,89.48692558259984,63.459300947189334,2.919858815253358,"('interpolate', ('spline', 3))",0.99,correlation,3,200,3,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.99, 'feature_selection__strategy': 'correlation', 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 200, 'classifier__base_estimator__max_depth': 3}",0.6122969370039684,0.6546312536540548,,,,,,1,0.9967130538717663,0.9951029493600445,0.9884575609172415,0.9844383937278529,0.9693195385599018,0.9868062992873614,0.00980916542089763
193.11768221855164,91.62769152622313,63.84789309501648,2.4752996733896278,"('interpolate', ('spline', 3))",0.99,correlation,3,50,7,"{'imputation__params': ('interpolate', ('spline', 3)), 'feature_selection__threshold': 0.99, 'feature_selection__strategy': 'correlation', 'feature_extraction__n_lags': 3, 'classifier__base_estimator__n_estimators': 50, 'classifier__base_estimator__max_depth': 7}",0.5873170882936508,0.6588574292157355,,,,,,1,0.9967486268818121,0.997046930068633,0.9952975564729111,0.9930814239782173,0.98724342477651,0.9938835924356167,0.0036041565568714906
155.86463255882262,69.84182275856907,49.37863731384277,1.0999285297404502,"('interpolate', ('polynomial', 3))",0.85,correlation,8,400,7,"{'imputation__params': ('interpolate', ('polynomial', 3)), 'feature_selection__threshold': 0.85, 'feature_selection__strategy': 'correlation', 'feature_extraction__n_lags': 8, 'classifier__base_estimator__n_estimators': 400, 'classifier__base_estimator__max_depth': 7}",0.5889794967381173,0.5793192748797632,,,,,,1,0.9999087868653086,0.9999755934850876,0.9999800273625133,0.99997462358315,0.9999732575630955,0.9999624577718311,2.6931194339829528e-05
